U_ID,NEG_ID,REQ_ID,Price,Bid Time,Reject_Reason,Surrogate_id,Surrogate_comments,REQ_ID,ITEM_ID,PRODUCT_NAME,PRICE,REVISED_PRICE,UNIT_PRICE,REV_UNIT_PRICE,BID_TIME,TYPE
17267,24874,71553,null,null,115640.0,14.0,14.0,103824,11556,70800.0,null,null,null,null,null,null
17267,17891,52938,null,null,53100.0,30.0,30.0,125242,14775,60180.0,null,null,0.0,null,null,null
17267,18280,54154,null,null,177000.0,30.0,30.0,125446,14775,60180.0,null,null,null,null,null,null
17268,18341,54314,null,null,186300.0,1035.0,1035.0,103944,11562,4875.88,null,null,12801.0,null,null,null
17268,19343,56704,null,null,94000.0,2350.0,2350.0,103947,11562,4875.88,null,null,null,null,null,null
17268,19343,56704,null,null,94000.0,2350.0,2350.0,103979,11562,4851.94,null,null,null,null,null,null
17268,19343,56704,null,null,103960.0,2599.0,2599.0,108735,12250,7374.0,null,null,12801.0,null,null,null
17268,14308,42758,null,null,499.0,499.0,499.0,108738,12250,7374.0,null,null,null,null,null,null
17268,14308,42562,null,null,2486.0,2486.0,2486.0,119659,13938,2518.0,null,null,12801.0,null,null,null
17268,14308,42562,null,null,2599.0,2599.0,2599.0,119662,13938,2518.0,null,null,null,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4216.1205,122728,14308,2985.0,null,null,12801.0,null,null,null
17268,21993,64302,null,null,0.0,0.0,0.0,122729,14308,3098.0,null,null,12801.0,null,null,null
17268,21993,64301,null,null,38844.0,1079.0,1079.0,122731,14308,3098.0,null,null,null,null,null,null
17268,21993,64300,null,null,9711.0,1079.0,1079.0,136017,16221,2998.0,null,null,0.0,null,null,null
17268,24066,69727,null,null,561.0,561.0,561.0,136596,16221,2998.0,null,null,null,null,null,null
17268,24643,71041,null,null,0.0,0.0,0.0,152318,18341,186300.0,null,null,0.0,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4280.0,153021,18341,186300.0,null,null,null,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4258.6,153028,18341,3105.0,null,null,0.0,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4237.307,153884,18341,5311.94,null,null,12801.0,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4190.8238,153922,18341,5311.94,null,null,12801.0,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4169.8697,153938,18341,5311.94,null,null,null,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4149.0204,158430,19343,103960.0,null,null,0.0,null,null,null
17268,24643,71040,null,null,4280.0,4280.0,4128.2753,158431,19343,103960.0,null,null,0.0,null,null,null
17268,21993,64301,null,null,38844.0,1079.0,1069.0732,158615,19343,103960.0,null,null,null,null,null,null
17268,21993,64300,null,null,9711.0,1079.0,1069.0732,160865,19343,94000.0,null,null,0.0,null,null,null
17268,22845,66656,null,null,0.0,0.0,0.0,161101,19343,94000.0,null,null,null,null,null,null
17268,22845,66655,null,null,2300.0,2300.0,2300.0,182144,21993,48555.0,null,null,0.0,null,null,null
17268,22845,66654,null,null,38484.0,1069.0,1069.0,182897,21993,48555.0,null,null,null,null,null,null
17268,22845,66653,null,null,9621.0,1069.0,1069.0,183381,21993,48108.294,null,null,null,null,null,null
17268,26048,74402,null,null,554.0,554.0,554.0,185284,22845,50405.0,null,null,0.0,null,null,null
17268,26016,74334,null,null,87.0,87.0,87.0,185562,22845,50405.0,null,null,null,null,null,null
17268,16221,48382,null,null,0.0,0.0,0.0,193963,24066,561.0,null,null,0.0,null,null,null
17268,16221,48381,null,null,399.0,399.0,399.0,197930,24643,4280.0,null,null,13351.0,null,null,null
17268,16221,48380,null,null,2599.0,2599.0,2599.0,197932,24643,4280.0,null,null,null,null,null,null
17268,18341,54314,null,null,3105.0,17.25,17.25,197945,24643,4258.6,null,null,0.0,null,null,null
17268,18341,55158,null,null,2219.0,2219.0,2219.0,197948,24643,4237.307,null,null,0.0,null,null,null
17268,18341,54314,null,null,3092.94,17.183,17.183,197949,24643,4216.12,null,null,0.0,null,null,null
17271,19357,56743,null,null,36100.92,30594.0,30594.0,104043,11586,4838.0,null,null,17120.0,null,null,null
17271,20268,59404,null,null,110810.26,93907.0,93907.0,104046,11586,4838.0,null,null,null,null,null,null
17271,21872,64029,null,null,0.0,0.0,0.0,109905,12439,50150.0,null,null,17120.0,null,null,null
17271,21872,64028,null,null,0.0,0.0,0.0,109908,12439,50150.0,null,null,null,null,null,null
17271,21872,64027,null,null,0.0,0.0,0.0,109915,12439,47200.0,null,null,null,null,null,null
17271,21872,64025,null,null,737500.0,625000.0,625000.0,109938,12439,47200.0,null,null,null,null,null,null
17271,21872,64024,null,null,129800.0,110000.0,110000.0,111306,12646,5192.0,null,null,17120.0,null,null,null
17271,21872,64023,null,null,784700.0,665000.0,665000.0,111307,12646,5192.0,null,null,null,null,null,null
17271,21872,64025,null,null,749300.0,635000.0,635000.0,111308,12646,4720.0,null,null,null,null,null,null
17271,24344,70379,null,null,14584.8,12360.0,12360.0,115123,13236,43648.2,null,null,17120.0,null,null,null
17271,24344,70378,null,null,932.2,790.0,790.0,115541,13236,43648.2,null,null,null,null,null,null
17271,24344,70377,null,null,6938.4,2940.0,2940.0,115542,13236,38645.0,null,null,null,null,null,null
17271,24344,70376,null,null,2832.0,2400.0,2400.0,131484,15559,50740.0,null,null,12805.0,null,null,null
17271,24344,70375,null,null,2832.0,2400.0,2400.0,131490,15559,50740.0,null,null,null,null,null,null
17271,24344,70374,null,null,1357.0,1150.0,1150.0,150564,18251,64245.1,null,null,17120.0,null,null,null
17271,24344,70373,null,null,14584.8,12360.0,12360.0,150566,18251,64245.1,null,null,null,null,null,null
17271,24344,70372,null,null,2808.4,1190.0,1190.0,151296,18104,36580.0,null,null,12805.0,null,null,null
17271,24344,70371,null,null,1239.0,525.0,525.0,151306,18104,53100.0,null,null,12805.0,null,null,null
17271,24344,70370,null,null,920.4,390.0,390.0,151308,18104,53100.0,null,null,null,null,null,null
17271,24344,70369,null,null,5192.0,1100.0,1100.0,151310,18104,51920.0,null,null,null,null,null,null
17271,24344,70368,null,null,5900.0,2500.0,2500.0,158720,19357,36100.92,null,null,12805.0,null,null,null
17271,22308,65099,null,null,40120.0,34000.0,34000.0,158905,19357,36100.92,null,null,null,null,null,null
17271,22308,65098,null,null,8850.0,2500.0,2500.0,166383,20268,110810.26,null,null,12805.0,null,null,null
17271,22308,65097,null,null,6372.0,2700.0,2700.0,166386,20268,110810.26,null,null,null,null,null,null
17271,22308,65099,null,null,40120.0,34000.0,33000.0,178414,21872,1652000.0,null,null,0.0,null,null,null
17271,22308,65098,null,null,8850.0,2500.0,2300.0,178508,21872,1663800.0,null,null,17120.0,null,null,null
17271,22308,65097,null,null,6372.0,2700.0,2500.0,178510,21872,1663800.0,null,null,null,null,null,null
17271,22308,65099,null,null,40120.0,34000.0,32000.0,182395,22308,55342.0,null,null,0.0,null,null,null
17271,22308,65098,null,null,8850.0,2500.0,2000.0,182399,22308,55342.0,null,null,0.0,null,null,null
17271,22308,65097,null,null,6372.0,2700.0,2300.0,182477,22308,55342.0,null,null,null,null,null,null
17271,22938,66825,null,null,11092.0,4700.0,4700.0,182504,22308,52982.0,null,null,0.0,null,null,null
17271,24922,71696,null,null,9982.8,2115.0,2115.0,182505,22308,51802.0,null,null,0.0,null,null,null
17271,24922,71697,null,null,9817.6,2080.0,2080.0,182506,22308,50268.0,null,null,0.0,null,null,null
17271,24922,71696,null,null,9982.8,2115.0,2009.25,185840,22938,11092.0,null,null,12805.0,null,null,null
17271,24922,71697,null,null,9817.6,2080.0,1976.0,185843,22938,11092.0,null,null,null,null,null,null
17271,15559,46560,null,null,16520.0,14000.0,14000.0,195429,24344,60121.0,null,null,17120.0,null,null,null
17271,15559,46559,null,null,25960.0,22000.0,22000.0,195431,24344,60121.0,null,null,null,null,null,null
17271,15559,46558,null,null,8260.0,3500.0,3500.0,201519,24922,19800.4,null,null,12807.0,null,null,null
17271,18251,54017,null,null,1132.8,960.0,960.0,201522,24922,19800.4,null,null,null,null,null,null
17271,18251,54016,null,null,5451.6,2310.0,2310.0,201530,24922,18810.38,null,null,12807.0,null,null,null
17281,21475,63028,null,null,0.0,0.0,0.0,105087,11725,46497.9,null,null,17073.0,null,null,null
17281,21475,63027,null,null,0.0,0.0,0.0,105089,11725,46497.9,null,null,null,null,null,null
17281,14619,43446,null,null,0.0,0.0,0.0,105092,11725,35400.0,null,null,null,null,null,null
17281,14619,43445,null,null,0.0,0.0,0.0,105093,11725,30220.98,null,null,null,null,null,null
17281,14619,43444,null,null,0.0,0.0,0.0,106754,11974,262550.0,null,null,0.0,null,null,null
17281,14619,43443,null,null,0.0,0.0,0.0,106894,12006,17298.8,null,null,0.0,null,null,null
17281,14619,43442,null,null,0.0,0.0,0.0,106953,11974,262550.0,null,null,null,null,null,null
17281,14619,43441,null,null,0.0,0.0,0.0,107214,12006,17298.8,null,null,null,null,null,null
17281,14619,43440,null,null,0.0,0.0,0.0,108659,12245,57584.0,null,null,17073.0,null,null,null
17281,14619,43439,null,null,0.0,0.0,0.0,108661,12245,57584.0,null,null,null,null,null,null
17281,14619,43438,null,null,0.0,0.0,0.0,108663,12245,44840.0,null,null,null,null,null,null
17281,14619,43446,null,null,0.0,0.0,0.0,108664,12245,35872.0,null,null,null,null,null,null
17281,14619,43440,null,null,0.0,0.0,0.0,108665,12245,34456.0,null,null,null,null,null,null
17281,14619,43439,null,null,0.0,0.0,0.0,110085,12472,130036.0,null,null,0.0,null,null,null
17281,14619,43438,null,null,0.0,0.0,0.0,110099,12472,130036.0,null,null,null,null,null,null
17281,19903,58359,null,null,97114.0,411.5,411.5,114784,13172,645921.026,null,null,0.0,null,null,null
17281,19903,58359,null,null,97114.0,411.5,390.925,114992,13172,645921.026,null,null,null,null,null,null
17281,20278,59430,null,null,29500.0,125.0,125.0,115262,13265,111128.86,null,null,0.0,null,null,null
17281,20278,59429,null,null,27140.0,115.0,115.0,115336,13265,111128.86,null,null,null,null,null,null
17281,20278,59428,null,null,22420.0,95.0,95.0,117923,13674,162840.0,null,null,0.0,null,null,null
17281,20278,59427,null,null,18880.0,160.0,160.0,118686,13674,162840.0,null,null,null,null,null,null
17281,20281,59471,null,null,528.64,896.0,896.0,118921,13844,22640.424,null,null,0.0,null,null,null
17281,20281,59470,null,null,8177.4,13860.0,13860.0,119481,13844,22640.424,null,null,null,null,null,null
17281,20281,59469,null,null,442.5,750.0,750.0,119564,13919,83190.0,null,null,0.0,null,null,null
17281,20281,59468,null,null,1012.794,1716.6,1716.6,119633,13919,83190.0,null,null,null,null,null,null
17281,20281,59467,null,null,767.472,1300.8,1300.8,119653,13919,1831531.1,null,null,0.0,null,null,null
17281,20281,59466,null,null,400.02,678.0,678.0,120076,13919,1831531.1,null,null,null,null,null,null
17281,20281,59465,null,null,0.0,0.0,0.0,120077,13919,1831531.1,null,null,null,null,null,null
17281,20281,59464,null,null,552.24,936.0,936.0,120317,13919,20821.1,null,null,0.0,null,null,null
17281,20281,59463,null,null,515.424,873.6,873.6,120323,13919,20821.1,null,null,null,null,null,null
17281,20281,59462,null,null,0.0,0.0,0.0,124291,14619,0.0,null,null,0.0,null,null,null
17281,20281,59461,null,null,0.0,0.0,0.0,124408,14619,0.0,null,null,null,null,null,null
17281,20281,59460,null,null,67850.0,115000.0,115000.0,127381,15056,4672.8,null,null,17591.0,null,null,null
17281,20281,59459,null,null,2570.04,4356.0,4356.0,127383,15056,4672.8,null,null,null,null,null,null
17281,20281,59458,null,null,313.88,0.532,0.532,128015,15147,47200.0,null,null,0.0,null,null,null
17281,20281,59457,null,null,578.2,980.0,980.0,128037,15147,47200.0,null,null,null,null,null,null
17281,20281,59456,null,null,371.7,630.0,630.0,128669,15243,4023966.38,null,null,0.0,null,null,null
17281,20281,59455,null,null,5074.0,8.6,8.6,129003,15243,4023966.38,null,null,null,null,null,null
17281,20281,59454,null,null,0.0,0.0,0.0,129377,15324,31388.0,null,null,12801.0,null,null,null
17281,20281,59453,null,null,413.0,700.0,700.0,129384,15324,31388.0,null,null,null,null,null,null
17281,20281,59452,null,null,0.0,0.0,0.0,129399,15329,9676.0,null,null,17591.0,null,null,null
17281,20281,59451,null,null,1947.0,3300.0,3300.0,129402,15329,9676.0,null,null,null,null,null,null
17281,20281,59450,null,null,0.0,0.0,0.0,129725,15383,20468.28,null,null,0.0,null,null,null
17281,20281,59449,null,null,991.2,1.68,1.68,129726,15383,20468.28,null,null,0.0,null,null,null
17281,20281,59448,null,null,0.0,0.0,0.0,129913,15383,20468.28,null,null,null,null,null,null
17281,20281,59447,null,null,0.0,0.0,0.0,129951,15383,20468.28,null,null,null,null,null,null
17281,20281,59446,null,null,0.0,0.0,0.0,130581,15492,830720.0,null,null,0.0,null,null,null
17281,20281,59445,null,null,0.0,0.0,0.0,130600,15499,70982.9,null,null,0.0,null,null,null
17281,20281,59444,null,null,388.22,658.0,658.0,130653,15513,106200.0,null,null,0.0,null,null,null
17281,20281,59443,null,null,977.04,1656.0,1656.0,130761,15523,18290.0,null,null,0.0,null,null,null
17281,20281,59442,null,null,280.84,476.0,476.0,130803,15523,18290.0,null,null,null,null,null,null
17281,20281,59441,null,null,512.12,868.0,868.0,130864,15513,106200.0,null,null,null,null,null,null
17281,20281,59440,null,null,578.2,980.0,980.0,130866,15513,106200.0,null,null,null,null,null,null
17281,20281,59439,null,null,330.4,560.0,560.0,131212,15492,830720.0,null,null,null,null,null,null
17281,20281,59438,null,null,371.7,630.0,630.0,131229,15499,70982.9,null,null,null,null,null,null
17281,20281,59437,null,null,1447.86,2454.0,2454.0,131231,15499,70982.9,null,null,null,null,null,null
17281,20281,59436,null,null,908.6,1540.0,1540.0,133501,15949,1189440.0,null,null,0.0,null,null,null
17281,20282,59545,null,null,363.44,616.0,616.0,133570,15958,212869.522,null,null,0.0,null,null,null
17281,20282,59544,null,null,0.0,0.0,0.0,133659,15949,1189440.0,null,null,null,null,null,null
17281,20282,59543,null,null,0.0,0.0,0.0,133678,15949,1168200.0,null,null,0.0,null,null,null
17281,20282,59542,null,null,0.0,0.0,0.0,133683,15949,1150500.0,null,null,0.0,null,null,null
17281,20282,59541,null,null,773.136,1310.4,1310.4,133685,15949,1132800.0,null,null,0.0,null,null,null
17281,20282,59540,null,null,0.0,0.0,0.0,133687,15949,1104480.0,null,null,0.0,null,null,null
17281,20282,59539,null,null,330.4,560.0,560.0,133721,15958,212869.522,null,null,null,null,null,null
17281,20282,59538,null,null,0.0,0.0,0.0,134141,16037,141246.0,null,null,0.0,null,null,null
17281,20282,59537,null,null,0.0,0.0,0.0,134152,16037,141246.0,null,null,null,null,null,null
17281,20282,59536,null,null,0.0,0.0,0.0,135431,16195,359900.0,null,null,0.0,null,null,null
17281,20282,59535,null,null,0.0,0.0,0.0,135506,16195,359900.0,null,null,null,null,null,null
17281,20282,59534,null,null,536.9,910.0,910.0,135994,16271,7711.772,null,null,0.0,null,null,null
17281,20282,59533,null,null,0.0,0.0,0.0,136183,16317,161424.0,null,null,0.0,null,null,null
17281,20282,59532,null,null,429.52,728.0,728.0,136412,16271,7711.772,null,null,null,null,null,null
17281,20282,59531,null,null,0.0,0.0,0.0,136801,16317,161424.0,null,null,null,null,null,null
17281,20282,59530,null,null,4419.1,7490.0,7490.0,136913,16404,6558.44,null,null,0.0,null,null,null
17281,20282,59529,null,null,322.14,546.0,546.0,137263,16404,6558.44,null,null,null,null,null,null
17281,20282,59528,null,null,0.0,0.0,0.0,138571,16621,31549.66,null,null,0.0,null,null,null
17281,20282,59527,null,null,0.0,0.0,0.0,138575,16620,92201.66,null,null,0.0,null,null,null
17281,20282,59526,null,null,0.0,0.0,0.0,138645,16643,141246.0,null,null,0.0,null,null,null
17281,20282,59525,null,null,754.02,1278.0,1278.0,138677,16620,92201.66,null,null,null,null,null,null
17281,20282,59524,null,null,0.0,0.0,0.0,138687,16643,141246.0,null,null,null,null,null,null
17281,20282,59523,null,null,1199.352,2032.8,2032.8,138941,16621,31549.66,null,null,null,null,null,null
17281,20282,59522,null,null,0.0,0.0,0.0,140984,16928,17464.0,null,null,0.0,null,null,null
17281,20282,59521,null,null,2312.8,3920.0,3920.0,141021,16928,17464.0,null,null,null,null,null,null
17281,20282,59520,null,null,1250.8,2120.0,2120.0,141690,16996,63462.76,null,null,0.0,null,null,null
17281,20282,59519,null,null,313.88,532.0,532.0,141732,16996,63462.76,null,null,null,null,null,null
17281,20282,59518,null,null,0.0,0.0,0.0,142962,17226,88500.0,null,null,0.0,null,null,null
17281,20282,59517,null,null,0.0,0.0,0.0,143140,17226,88500.0,null,null,null,null,null,null
17281,20282,59516,null,null,1239.0,2100.0,2100.0,143691,17342,685.084,null,null,0.0,null,null,null
17281,20282,59515,null,null,2601.9,4.41,4.41,143693,17344,41774.36,null,null,0.0,null,null,null
17281,20282,59514,null,null,0.0,0.0,0.0,143695,17345,2974484.877,null,null,0.0,null,null,null
17281,20282,59513,null,null,1888.0,3200.0,3200.0,144068,17344,41774.36,null,null,null,null,null,null
17281,20282,59512,null,null,0.0,0.0,0.0,144076,17342,685.084,null,null,null,null,null,null
17281,20282,59511,null,null,1362.9,2310.0,2310.0,144083,17345,2974484.877,null,null,null,null,null,null
17281,20282,59510,null,null,39353.0,66700.0,66700.0,145416,17603,113280.0,null,null,0.0,null,null,null
17281,20282,59509,null,null,0.0,0.0,0.0,145417,17603,113280.0,null,null,0.0,null,null,null
17281,20282,59508,null,null,429.52,728.0,728.0,145516,17620,41300.0,null,null,0.0,null,null,null
17281,20024,58717,null,null,77180.0,2270.0,2270.0,145609,17620,41300.0,null,null,null,null,null,null
17281,20024,58716,null,null,242080.0,356.0,356.0,146990,17802,653767.2,null,null,0.0,null,null,null
17281,20024,58715,null,null,119000.0,175.0,175.0,147272,17802,653767.2,null,null,null,null,null,null
17281,20563,60347,null,null,0.0,0.0,0.0,147298,17802,638474.4,null,null,0.0,null,null,null
17281,20563,60346,null,null,0.0,0.0,0.0,147299,17802,630828.0,null,null,0.0,null,null,null
17281,20563,60345,null,null,0.0,0.0,0.0,148479,17603,113280.0,null,null,null,null,null,null
17281,20563,60344,null,null,33925.0,115000.0,115000.0,151892,18520,207090.0,null,null,0.0,null,null,null
17281,20563,60343,null,null,0.0,0.0,0.0,152168,18520,207090.0,null,null,null,null,null,null
17281,20563,60342,null,null,0.0,0.0,0.0,152479,18585,55093.02,null,null,0.0,null,null,null
17281,20563,60341,null,null,0.0,0.0,0.0,152634,18585,55093.02,null,null,null,null,null,null
17281,20563,60340,null,null,0.0,0.0,0.0,152995,18634,1377060.0,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1500.0,153067,18634,1377060.0,null,null,null,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1300.0,153073,18634,1280665.8,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1200.0,153084,18651,89385.0,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1000.0,153085,18651,89385.0,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,900.0,153087,18651,89385.0,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1716.0,153088,18649,19179.72,null,null,0.0,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,1100.0,153200,18651,89385.0,null,null,null,null,null,null
17281,19432,57056,null,null,60746.4,1716.0,785.0,153285,18649,19179.72,null,null,null,null,null,null
17281,19134,56218,null,null,82600.0,700.0,700.0,154229,18708,159300.0,null,null,0.0,null,null,null
17281,18982,55893,null,null,0.0,0.0,0.0,154368,18708,159300.0,null,null,null,null,null,null
17281,18982,55892,null,null,18408.0,390.0,390.0,154671,18708,147352.5,null,null,0.0,null,null,null
17281,20185,59136,null,null,60180.0,255000.0,255000.0,155551,18982,18408.0,null,null,0.0,null,null,null
17281,20185,59135,null,null,2.9264E7,248000.0,248000.0,156083,18982,18408.0,null,null,null,null,null,null
17281,20024,58714,null,null,0.0,0.0,0.0,156213,18982,18408.0,null,null,null,null,null,null
17281,19684,57729,null,null,0.0,0.0,0.0,156235,18982,23364.0,null,null,0.0,null,null,null
17281,19684,57728,null,null,627.76,532.0,532.0,156236,18982,46728.0,null,null,0.0,null,null,null
17281,19684,57727,null,null,2973.6,1260.0,1260.0,156288,18982,46728.0,null,null,null,null,null,null
17281,19684,57726,null,null,3056.2,518.0,518.0,156289,18982,46728.0,null,null,null,null,null,null
17281,19684,57725,null,null,47200.0,40.0,40.0,156627,19134,82600.0,null,null,0.0,null,null,null
17281,19684,57724,null,null,132750.0,3750.0,3750.0,156670,19134,82600.0,null,null,null,null,null,null
17281,19684,57723,null,null,654.192,1.1088,1.1088,157009,19178,82600.0,null,null,0.0,null,null,null
17281,19684,57722,null,null,4205.52,712.8,712.8,159070,19432,60746.4,null,null,0.0,null,null,null
17281,19684,57721,null,null,136880.0,116.0,116.0,159082,19432,60746.4,null,null,null,null,null,null
17281,19684,57720,null,null,24652.56,1044.6,1044.6,159090,19432,53100.0,null,null,0.0,null,null,null
17281,19684,57719,null,null,10959.84,464.4,464.4,159093,19432,46020.0,null,null,0.0,null,null,null
17281,19684,57718,null,null,4543.236,0.8556,0.8556,159097,19432,42480.0,null,null,0.0,null,null,null
17281,19684,57717,null,null,15887.52,13464.0,13464.0,159098,19432,38940.0,null,null,0.0,null,null,null
17281,19684,57716,null,null,2478.0,2100.0,2100.0,159101,19432,35400.0,null,null,0.0,null,null,null
17281,19684,57715,null,null,12496.2,21180.0,21180.0,159104,19432,31860.0,null,null,0.0,null,null,null
17281,19684,57714,null,null,18837.52,31928.0,31928.0,159108,19432,27789.0,null,null,0.0,null,null,null
17281,19684,57713,null,null,10696.7,18130.0,18130.0,161350,19684,457643.648,null,null,0.0,null,null,null
17281,19684,57712,null,null,28744.8,0.812,0.812,161387,19690,178631.688,null,null,0.0,null,null,null
17281,20347,59742,null,null,44368.0,188.0,188.0,161417,19684,457643.648,null,null,null,null,null,null
17281,19813,58095,null,null,29500.0,100000.0,100000.0,161514,19690,178631.688,null,null,null,null,null,null
17281,19813,58094,null,null,30975.0,105000.0,105000.0,161766,19755,3894.0,null,null,0.0,null,null,null
17281,19813,58093,null,null,97350.0,165000.0,165000.0,161809,19765,2189490.0,null,null,0.0,null,null,null
17281,19813,58092,null,null,171100.0,145.0,145.0,161816,19755,3894.0,null,null,null,null,null,null
17281,19813,58091,null,null,200600.0,170000.0,170000.0,162188,19765,2189490.0,null,null,null,null,null,null
17281,19813,58090,null,null,103250.0,175000.0,175000.0,162217,19813,2766510.0,null,null,0.0,null,null,null
17281,19813,58089,null,null,206500.0,175000.0,175000.0,162219,19765,2189490.0,null,null,0.0,null,null,null
17281,19813,58088,null,null,171100.0,145000.0,145000.0,162550,19765,2189490.0,null,null,null,null,null,null
17281,19813,58087,null,null,147500.0,125000.0,125000.0,162551,19765,2189490.0,null,null,null,null,null,null
17281,19813,58086,null,null,135700.0,115000.0,115000.0,162554,19813,2766510.0,null,null,null,null,null,null
17281,19813,58085,null,null,112100.0,95000.0,95000.0,163336,19903,97114.0,null,null,0.0,null,null,null
17281,19813,58084,null,null,20060.0,170000.0,170000.0,163342,19903,97114.0,null,null,null,null,null,null
17281,19813,58083,null,null,123900.0,105000.0,105000.0,163355,19903,92258.3,null,null,0.0,null,null,null
17281,19813,58082,null,null,194700.0,165.0,165.0,164066,20022,286976.0,null,null,0.0,null,null,null
17281,19813,58081,null,null,51625.0,175.0,175.0,164067,20022,286976.0,null,null,0.0,null,null,null
17281,19813,58080,null,null,26550.0,225.0,225.0,164790,20024,438260.0,null,null,0.0,null,null,null
17281,19813,58079,null,null,30975.0,105000.0,105000.0,164794,20024,380255.0,null,null,0.0,null,null,null
17281,20022,58712,null,null,34220.0,145.0,145.0,165070,20022,286976.0,null,null,null,null,null,null
17281,20022,58711,null,null,34220.0,145.0,145.0,165130,20024,380255.0,null,null,null,null,null,null
17281,20022,58710,null,null,29500.0,125.0,125.0,165134,20024,380255.0,null,null,null,null,null,null
17281,20022,58709,null,null,28320.0,120.0,120.0,165551,20185,2.932418E7,null,null,0.0,null,null,null
17281,20022,58708,null,null,21240.0,90.0,90.0,165554,20185,89444.0,null,null,0.0,null,null,null
17281,20022,58707,null,null,36816.0,156.0,156.0,165616,20185,89444.0,null,null,null,null,null,null
17281,20022,58706,null,null,22420.0,95000.0,95000.0,166562,20278,97940.0,null,null,0.0,null,null,null
17281,20022,58705,null,null,25960.0,110.0,110.0,166591,20278,97940.0,null,null,null,null,null,null
17281,20022,58704,null,null,29500.0,125.0,125.0,166593,20281,98300.49,null,null,0.0,null,null,null
17281,20022,58703,null,null,24780.0,105.0,105.0,166605,20282,59879.808,null,null,0.0,null,null,null
17281,19690,57770,null,null,0.0,0.0,0.0,166740,20281,98300.49,null,null,null,null,null,null
17281,19690,57769,null,null,3322.88,2816.0,2816.0,166830,20282,59879.808,null,null,null,null,null,null
17281,19690,57768,null,null,272.7216,577.8,577.8,166969,20347,44368.0,null,null,0.0,null,null,null
17281,19690,57767,null,null,3679.2,350.4,350.4,167004,20347,44368.0,null,null,null,null,null,null
17281,19690,57766,null,null,29500.0,50000.0,50000.0,168439,20563,33925.0,null,null,0.0,null,null,null
17281,19690,57765,null,null,98128.8,831.6,831.6,168849,20563,33925.0,null,null,null,null,null,null
17281,19690,57764,null,null,627.76,532.0,532.0,169166,20671,3965.39,null,null,0.0,null,null,null
17281,19690,57763,null,null,1221.3,2070.0,2070.0,169182,20673,46954.56,null,null,0.0,null,null,null
17281,19690,57762,null,null,0.0,0.0,0.0,169192,20673,25714.56,null,null,0.0,null,null,null
17281,19690,57761,null,null,0.0,0.0,0.0,169206,20684,0.0,null,null,0.0,null,null,null
17281,19690,57760,null,null,0.0,0.0,0.0,169233,20671,3965.39,null,null,null,null,null,null
17281,19690,57759,null,null,1183.776,1003.2,1003.2,169296,20673,25714.56,null,null,null,null,null,null
17281,19690,57758,null,null,19068.8,1616.0,1616.0,169812,20728,1210680.0,null,null,0.0,null,null,null
17281,19690,57757,null,null,2725.8,462.0,462.0,169943,20728,1210680.0,null,null,null,null,null,null
17281,19690,57756,null,null,18880.0,32.0,32.0,170147,20684,0.0,null,null,null,null,null,null
17281,19690,57755,null,null,20.65,175.0,175.0,170367,20810,774080.0,null,null,0.0,null,null,null
17281,19755,57936,null,null,3894.0,165.0,165.0,171068,20810,774080.0,null,null,null,null,null,null
17281,19765,57957,null,null,110330.0,187000.0,187000.0,171157,20914,177000.0,null,null,0.0,null,null,null
17281,19765,57956,null,null,79650.0,135000.0,135000.0,171189,20914,177000.0,null,null,null,null,null,null
17281,19765,57955,null,null,116820.0,198000.0,198000.0,171190,20914,177000.0,null,null,null,null,null,null
17281,19765,57954,null,null,556960.0,944000.0,944000.0,171220,20914,172280.0,null,null,0.0,null,null,null
17281,19765,57953,null,null,194700.0,165.0,165.0,171226,20914,169920.0,null,null,0.0,null,null,null
17281,19765,57952,null,null,116820.0,198000.0,198000.0,171298,20946,16520.0,null,null,0.0,null,null,null
17281,19765,57951,null,null,456660.0,387.0,387.0,171299,20946,16520.0,null,null,0.0,null,null,null
17281,19765,57950,null,null,164610.0,279000.0,279000.0,171333,20946,16520.0,null,null,null,null,null,null
17281,19765,57949,null,null,217120.0,368000.0,368000.0,171342,20946,47908.0,null,null,0.0,null,null,null
17281,19765,57948,null,null,175820.0,298000.0,298000.0,171352,20946,47908.0,null,null,null,null,null,null
17281,18982,55892,null,null,23364.0,495.0,495.0,171363,20952,36788.152,null,null,0.0,null,null,null
17281,18982,55892,null,null,46728.0,990.0,990.0,171364,20952,36788.152,null,null,0.0,null,null,null
